PDB ID,Chain ID,Resolution,Chain Length
"4BHX","B","1.95","94"
"4BI8","A","2.00","101"
"4BJ4","A","1.72","246"
"4BJ4","B","1.72","246"
"4BJI","A","1.45","215"
"4BJJ","B","2.40","100"
"4BJS","A","1.94","60"
"4BJS","B","1.94","60"
"4BJS","C","1.94","60"
"4BJT","C","1.61","202"
"4BJT","A","1.61","202"
"4BJT","B","1.61","202"
"4BJX","A","1.59","153"
"4BK0","A","1.90","111"
"4BK0","B","1.90","111"
"4BK8","A","1.85","124"
"4BKG","A","2.11","168"
"4BL0","B","1.95","75"
"4BL0","E","1.95","75"
"4BL7","A","1.89","232"
"4BMD","A","2.50","204"
"4BMH","A","1.50","262"
"4BMV","C","2.50","262"
"4BMV","H","2.50","262"
"4BMV","D","2.50","262"
"4BMV","I","2.50","262"
"4BMV","E","2.50","262"
"4BMV","J","2.50","262"
"4BMV","A","2.50","262"
"4BMV","F","2.50","262"
"4BMV","B","2.50","262"
"4BMV","G","2.50","262"
"4BN4","A","1.30","284"
"4BND","A","1.50","253"
"4BNR","I","2.00","100"
"4BNR","J","2.00","100"
"4BOE","A","2.24","160"
"4BOP","B","2.10","151"
"4BOP","A","2.10","151"
"4BOQ","A","1.47","183"
"4BOU","A","1.55","160"
"4BPH","A","1.80","86"
"4BPM","A","2.08","178"
"4BQ6","A","2.30","264"
"4BQ6","B","2.30","264"
"4BQ6","C","2.30","122"
"4BQ6","E","2.30","122"
"4BQA","A","2.50","142"
"4BQA","D","2.50","142"
"4BQA","G","2.50","142"
"4BQY","A","1.53","252"
"4BT7","A","1.10","257"
"4BT9","A","1.90","239"
"4BT9","B","1.90","239"
"4BV1","C","1.90","109"
"4BV1","D","1.90","109"
"4BV1","A","1.90","109"
"4BV1","B","1.90","109"
"4BW0","B","2.33","123"
"4BWC","A","1.89","170"
"4BWQ","C","2.10","142"
"4BWQ","E","2.10","142"
"4BWQ","G","2.10","142"
"4BWQ","A","2.10","142"
"4BWS","F","2.50","71"
"4BWS","C","2.50","71"
"4BWV","A","1.80","283"
"4BWV","B","1.80","283"
"4BXI","A","2.20","153"
"4BXM","B","2.15","157"
"4BXM","A","2.15","157"
"4BXO","A","2.15","254"
"4BYZ","A","1.55","194"
"4BZ4","C","1.60","231"
"4BZ4","D","1.60","231"
"4BZ4","E","1.60","231"
"4BZ4","A","1.60","231"
"4BZ4","F","1.60","231"
"4BZ4","B","1.60","231"
"4BZA","A","1.84","261"
"4BZP","A","1.47","174"
"4BZP","B","1.47","174"
"4C0F","C","2.40","117"
"4C0F","D","2.40","117"
"4C0F","A","2.40","117"
"4C0F","B","2.40","117"
"4C0G","C","2.40","102"
"4C0G","D","2.40","102"
"4C0G","E","2.40","102"
"4C0G","A","2.40","102"
"4C0G","F","2.40","102"
"4C0G","B","2.40","102"
"4C0N","A","1.77","175"
"4C16","A","1.93","280"
"4C16","B","1.93","280"
"4C18","A","1.49","98"
"4C18","B","1.49","98"
"4C1B","A","2.50","171"
"4C1B","B","2.50","171"
"4C1B","C","2.50","171"
"4C1Q","A","2.30","175"
"4C1Q","B","2.30","175"
"4C1W","A","1.84","188"
"4C24","A","1.50","217"
"4C2V","A","1.49","285"
"4C2V","B","1.49","285"
"4C2W","D","1.70","52"
"4C2W","C","1.70","52"
"4C45","A","1.45","104"
"4C47","C","2.45","207"
"4C47","A","2.45","207"
"4C47","B","2.45","207"
"4C4P","B","2.00","107"
"4C5K","D","1.40","276"
"4C5K","A","1.40","276"
"4C5K","B","1.40","276"
"4C5K","C","1.40","276"
"4C5P","A","1.59","283"
"4C69","X","2.28","295"
"4C6S","A","1.75","150"
"4C76","A","1.96","204"
"4C76","B","1.96","204"
"4C7A","A","2.30","193"
"4C7A","B","2.30","193"
"4C7N","A","2.10","51"
"4C8Y","A","1.80","243"
"4C8Y","B","1.80","243"
"4C8Z","A","2.50","243"
"4C8Z","B","2.50","243"
"4C92","A","2.30","146"
"4C92","F","2.30","86"
"4C92","B","2.30","105"
"4C92","G","2.30","115"
"4C92","C","2.30","89"
"4C92","D","2.30","114"
"4C92","E","2.30","93"
"4C98","A","2.00","268"
"4C9B","B","2.00","291"
"4C9R","D","2.10","121"
"4C9R","B","2.10","121"
"4C9S","D","1.80","282"
"4C9S","E","1.80","282"
"4C9S","A","1.80","282"
"4C9S","F","1.80","282"
"4C9S","B","1.80","282"
"4C9S","C","1.80","282"
"4C9Y","A","2.01","123"
"4C9Y","B","2.01","123"
"4CA1","A","1.58","195"
"4CA1","B","1.58","195"
"4CAD","I","2.50","271"
"4CAD","L","2.50","271"
"4CAD","C","2.50","271"
"4CAD","F","2.50","271"
"4CAH","B","1.90","112"
"4CAY","A","1.48","111"
"4CAY","B","1.48","97"
"4CBK","E","2.42","69"
"4CBK","J","2.42","69"
"4CBK","A","2.42","69"
"4CBK","F","2.42","69"
"4CBK","K","2.42","69"
"4CBK","B","2.42","69"
"4CBK","G","2.42","69"
"4CBK","L","2.42","69"
"4CBK","C","2.42","69"
"4CBK","H","2.42","69"
"4CBK","M","2.42","69"
"4CBK","D","2.42","69"
"4CBK","I","2.42","69"
"4CBP","B","1.60","268"
"4CBP","A","1.60","268"
"4CC2","A","1.55","67"
"4CC2","C","1.55","67"
"4CC9","C","2.47","71"
"4CC9","B","2.47","119"
"4CCG","X","2.40","88"
"4CCG","Y","2.40","88"
"4CCS","A","1.90","231"
"4CCV","A","1.93","115"
"4CCW","A","1.75","299"
"4CDJ","A","1.50","164"
"4CDJ","B","1.50","164"
"4CDO","C","2.50","185"
"4CDO","A","2.50","185"
"4CE0","A","2.00","258"
"4CE8","D","0.90","114"
"4CE8","A","0.90","114"
"4CE8","B","0.90","114"
"4CE8","C","0.90","114"
"4CFI","A","1.30","258"
"4CGQ","A","2.00","111"
"4CGR","B","2.10","216"
"4CGR","A","2.10","216"
"4CGS","A","1.30","173"
"4CGS","B","1.30","173"
"4CGU","B","2.11","158"
"4CHD","A","2.40","162"
"4CHE","A","1.80","168"
"4CHG","I","2.10","88"
"4CHG","E","2.10","133"
"4CHG","J","2.10","88"
"4CHG","A","2.10","133"
"4CHG","F","2.10","133"
"4CHG","B","2.10","133"
"4CHG","G","2.10","88"
"4CHG","C","2.10","133"
"4CHG","H","2.10","88"
"4CHG","D","2.10","133"
"4CHH","A","2.03","185"
"4CHH","B","2.03","185"
"4CHJ","A","2.32","164"
"4CHM","A","2.10","126"
"4CHM","B","2.10","126"
"4CHM","C","2.10","126"
"4CHM","D","2.10","126"
"4CII","A","2.15","225"
"4CIL","A","1.50","287"
"4CJ2","D","1.50","78"
"4CJ2","A","1.50","147"
"4CJ2","B","1.50","147"
"4CJ2","C","1.50","78"
"4CK4","A","1.12","162"
"4CK4","B","1.12","162"
"4CKM","B","2.15","180"
"4CKM","C","2.15","180"
"4CKM","A","2.15","180"
"4CL7","D","2.00","94"
"4CL7","A","2.00","94"
"4CL7","B","2.00","94"
"4CL7","C","2.00","94"
"4CLQ","B","2.02","90"
"4CN0","A","1.75","97"
"4CN0","B","1.75","97"
"4CN2","D","2.07","87"
"4CN2","C","2.07","87"
"4CN3","D","2.35","87"
"4CN3","A","2.35","87"
"4CN3","B","2.35","87"
"4CN3","C","2.35","87"
"4CN5","A","2.00","87"
"4CN5","B","2.00","87"
"4CN7","E","2.34","87"
"4CN7","F","2.34","87"
"4CN7","A","2.34","87"
"4CN7","B","2.34","87"
"4CNI","C","2.20","171"
"4CNI","D","2.20","171"
"4CNL","A","1.70","182"
"4CNN","A","1.00","252"
"4CNN","B","1.00","252"
"4CO6","F","2.50","52"
"4CO6","D","2.50","52"
"4CO6","E","2.50","52"
"4CO8","A","1.05","135"
"4COG","C","1.60","215"
"4COG","D","1.60","215"
"4COG","A","1.60","215"
"4COG","B","1.60","215"
"4CPC","D","2.24","167"
"4CPC","E","2.24","167"
"4CPC","A","2.24","167"
"4CPC","F","2.24","167"
"4CPC","B","2.24","167"
"4CPC","G","2.24","167"
"4CPC","C","2.24","167"
"4CPC","H","2.24","167"
"4CQ1","E","1.69","196"
"4CQ1","A","1.69","196"
"4CQ1","F","1.69","196"
"4CQ1","B","1.69","196"
"4CQ1","G","1.69","196"
"4CQ1","C","1.69","196"
"4CQ1","H","1.69","196"
"4CQ1","D","1.69","196"
"4CQI","A","1.90","127"
"4CRH","A","1.72","126"
"4CRU","A","1.65","258"
"4CRU","B","1.65","273"
"4CRW","B","1.75","182"
"4CRW","A","1.75","231"
"4CS9","A","2.01","189"
"4CS9","B","2.01","189"
"4CS9","E","2.01","189"
"4CSA","B","2.28","189"
"4CSA","E","2.28","189"
"4CSA","A","2.28","189"
"4CSB","A","1.90","124"
"4CSR","B","1.50","94"
"4CSR","A","1.50","94"
"4CT0","B","2.45","143"
"4CT3","D","1.69","165"
"4CT3","A","1.69","165"
"4CT3","B","1.69","165"
"4CT3","C","1.69","165"
"4CU5","E","2.24","85"
"4CU5","A","2.24","85"
"4CU5","F","2.24","85"
"4CU5","B","2.24","85"
"4CU5","C","2.24","85"
"4CU5","D","2.24","85"
"4CUA","A","1.54","183"
"4CUA","B","1.54","183"
"4CV7","A","1.40","113"
"4CVN","E","2.12","137"
"4CVN","A","2.12","191"
"4CVN","F","2.12","137"
"4CVN","B","2.12","191"
"4CVN","G","2.12","137"
"4CVN","C","2.12","191"
"4CVN","H","2.12","137"
"4CVN","D","2.12","191"
"4CVO","A","1.85","79"
"4CXF","A","1.75","191"
"4CXF","B","1.75","95"
"4CYB","G","1.78","173"
"4CYB","L","1.78","173"
"4CYB","C","1.78","173"
"4CYB","H","1.78","173"
"4CYB","D","1.78","173"
"4CYB","I","1.78","173"
"4CYB","E","1.78","173"
"4CYB","J","1.78","173"
"4CYB","A","1.78","173"
"4CYB","F","1.78","173"
"4CYB","K","1.78","173"
"4CYB","B","1.78","173"
"4CYC","A","2.36","93"
"4CYC","B","2.36","76"
"4CYD","C","1.82","225"
"4CYD","D","1.82","225"
"4CYD","A","1.82","225"
"4CYD","B","1.82","225"
"4CZX","B","1.85","147"
"4D05","B","1.65","258"
"4D05","A","1.65","258"
"4D0E","A","1.61","135"
"4D0G","C","2.50","69"
"4D0Q","A","1.20","169"
"4D0V","B","1.70","145"
"4D0V","C","1.70","145"
"4D0V","D","1.70","145"
"4D0V","A","1.70","145"
"4D2K","B","2.30","87"
"4D2K","C","2.30","87"
"4D2K","D","2.30","87"
"4D2K","A","2.30","87"
"4D3X","A","1.85","284"
"4D40","B","1.67","89"
"4D40","A","1.67","89"
"4D4Z","A","1.70","294"
"4D4Z","B","1.70","294"
"4D53","B","1.85","138"
"4D53","A","1.85","138"
"4D5R","A","1.90","160"
"4D5R","B","1.90","160"
"4D63","A","2.20","187"
"4D6K","B","2.10","92"
"4D6K","C","2.10","92"
"4D6K","D","2.10","92"
"4D6K","E","2.10","92"
"4D6K","A","2.10","92"
"4D6K","F","2.10","92"
"4D6N","A","2.35","199"
"4D6N","F","2.35","199"
"4D6N","K","2.35","199"
"4D6O","D","2.20","199"
"4D6O","G","2.20","199"
"4D6O","A","2.20","199"
"4D70","A","1.99","186"
"4D70","B","1.99","186"
"4D79","B","1.77","276"
"4D79","C","1.77","276"
"4D79","D","1.77","276"
"4D79","A","1.77","276"
"4D7P","A","2.00","111"
"4D9O","A","2.00","236"
"4D9O","B","2.00","236"
"4DAP","A","2.20","234"
"4DB5","A","1.52","125"
"4DBB","A","1.90","162"
"4DBH","A","1.94","288"
"4DBH","B","1.94","288"
"4DDP","A","1.55","210"
"4DEY","B","1.95","106"
"4DF0","A","1.50","202"
"4DF0","B","1.50","202"
"4DGF","A","1.60","135"
"4DGF","B","1.60","135"
"4DGH","B","1.90","130"
"4DGH","A","1.90","130"
"4DGU","A","2.37","247"
"4DGU","B","2.37","247"
"4DH2","B","1.75","82"
"4DH2","D","1.75","82"
"4DHI","B","1.80","284"
"4DHK","A","2.05","191"
"4DHK","B","2.05","191"
"4DHX","B","2.10","101"
"4DHX","C","2.10","101"
"4DHX","D","2.10","75"
"4DHX","E","2.10","101"
"4DHX","A","2.10","75"
"4DHX","F","2.10","101"
"4DI0","A","1.90","144"
"4DI0","B","1.90","144"
"4DID","B","2.35","152"
"4DIH","H","1.80","259"
"4DII","H","2.05","259"
"4DIP","I","1.82","125"
"4DIP","E","1.82","125"
"4DIP","J","1.82","125"
"4DIP","A","1.82","125"
"4DIP","F","1.82","125"
"4DIP","B","1.82","125"
"4DIP","G","1.82","125"
"4DIP","C","1.82","125"
"4DIP","H","1.82","125"
"4DIP","D","1.82","125"
"4DIX","A","1.70","230"
"4DIX","B","1.70","230"
"4DJG","B","1.90","52"
"4DJG","A","1.90","52"
"4DJT","A","1.80","218"
"4DJT","B","1.80","218"
"4DK2","A","1.47","297"
"4DKA","D","1.97","105"
"4DKA","C","1.97","105"
"4DKC","A","1.85","190"
"4DKC","B","1.85","190"
"4DKK","A","1.70","115"
"4DKW","A","2.02","211"
"4DKW","B","2.02","211"
"4DKW","C","2.02","211"
"4DKW","D","2.02","211"
"4DLH","B","1.90","197"
"4DLH","A","1.90","197"
"4DM5","D","1.50","103"
"4DM5","A","1.50","103"
"4DM5","B","1.50","103"
"4DM5","C","1.50","103"
"4DMB","A","1.90","204"
"4DMB","B","1.90","204"
"4DMO","A","2.14","265"
"4DMO","B","2.14","265"
"4DN9","A","2.05","122"
"4DN9","B","2.05","122"
"4DND","A","1.40","130"
"4DNY","A","1.61","126"
"4DOI","A","1.55","246"
"4DOI","B","1.55","246"
"4DOO","A","1.90","205"
"4DOO","B","1.90","205"
"4DOV","C","1.70","163"
"4DOV","A","1.70","163"
"4DPB","X","1.00","99"
"4DPZ","X","1.25","137"
"4DQ5","A","1.39","173"
"4DQ5","B","1.39","173"
"4DQ9","A","1.59","170"
"4DQ9","B","1.59","170"
"4DRI","A","1.45","144"
"4DRI","B","1.45","98"
"4DRJ","A","1.80","144"
"4DS7","E","2.15","55"
"4DS7","F","2.15","55"
"4DS7","G","2.15","55"
"4DS7","H","2.15","55"
"4DT4","A","1.35","169"
"4DT5","A","1.15","143"
"4DT5","B","1.15","143"
"4DTG","K","1.80","66"
"4DU6","A","2.11","223"
"4DU6","B","2.11","223"
"4DU6","C","2.11","223"
"4DU6","D","2.11","223"
"4DU6","E","2.11","223"
"4DUN","A","1.76","263"
"4DVE","A","2.09","198"
"4DVE","B","2.09","198"
"4DVE","C","2.09","198"
"4DVK","A","2.21","165"
"4DVK","B","2.21","165"
"4DWF","A","1.80","90"
"4DWF","B","1.80","90"
"4DWH","D","2.50","143"
"4DWH","B","2.50","143"
"4DWN","A","1.58","100"
"4DWN","B","1.58","100"
"4DWO","A","1.50","279"
"4DXT","A","2.22","198"
"4DYQ","A","1.50","140"
"4DYQ","B","1.50","140"
"4DZ6","C","2.20","190"
"4DZ6","D","2.20","190"
"4DZ6","E","2.20","190"
"4DZ6","A","2.20","190"
"4DZ6","F","2.20","190"
"4DZ6","B","2.20","190"
"4DZD","A","2.00","218"
"4DZO","A","1.76","123"
"4DZO","B","1.76","123"
"4E05","I","2.30","61"
"4E0H","A","2.00","106"
"4E0Q","A","2.50","141"
"4E0Q","B","2.50","141"
"4E12","A","1.93","283"
"4E18","B","2.40","59"
"4E19","B","1.41","199"
"4E19","A","1.41","199"
"4E1P","A","1.73","61"
"4E1P","B","1.73","61"
"4E1R","B","2.04","86"
"4E1R","A","2.04","86"
"4E1S","A","1.86","242"
"4E2G","D","1.86","126"
"4E2G","E","1.86","126"
"4E2G","A","1.86","126"
"4E2G","F","1.86","126"
"4E2G","B","1.86","126"
"4E2G","G","1.86","126"
"4E2G","C","1.86","126"
"4E2G","H","1.86","126"
"4E2H","A","2.36","240"
"4E2H","B","2.36","240"
"4E2H","C","2.36","240"
"4E2Q","K","2.50","266"
"4E2Q","B","2.50","266"
"4E2Q","P","2.50","266"
"4E2Q","G","2.50","266"
"4E2Q","L","2.50","266"
"4E2Q","C","2.50","266"
"4E2Q","H","2.50","266"
"4E2Q","M","2.50","266"
"4E2Q","D","2.50","266"
"4E2Q","I","2.50","266"
"4E2Q","N","2.50","266"
"4E2Q","E","2.50","266"
"4E2Q","J","2.50","266"
"4E2Q","A","2.50","266"
"4E2Q","O","2.50","266"
"4E2Q","F","2.50","266"
"4E3Y","A","0.95","245"
"4E3Y","B","0.95","245"
"4E40","A","1.60","252"
"4E45","A","2.00","112"
"4E45","G","2.00","83"
"4E45","M","2.00","112"
"4E45","B","2.00","83"
"4E45","H","2.00","112"
"4E45","N","2.00","83"
"4E45","C","2.00","112"
"4E45","I","2.00","83"
"4E45","D","2.00","83"
"4E45","K","2.00","112"
"4E45","F","2.00","112"
"4E45","L","2.00","83"
"4E4W","B","2.50","239"
"4E5R","A","1.90","56"
"4E5V","A","1.75","281"
"4E5V","B","1.75","281"
"4E5X","G","1.95","100"
"4E5X","H","1.95","100"
"4E61","B","2.45","106"
"4E61","A","2.45","106"
"4E6F","A","1.49","181"
"4E6F","B","1.49","181"
"4E6N","D","2.39","230"
"4E6N","B","2.39","230"
"4E6Z","A","2.15","279"
"4E72","A","2.15","226"
"4E74","A","1.58","117"
"4E98","B","2.00","138"
"4E98","C","2.00","138"
"4E98","A","2.00","138"
"4E9E","A","1.90","161"
"4E9F","A","1.79","161"
"4E9J","A","2.03","246"
"4E9J","B","2.03","246"
"4E9K","A","2.31","241"
"4E9M","C","2.15","144"
"4E9M","D","2.15","144"
"4E9M","E","2.15","144"
"4E9M","A","2.15","144"
"4E9M","F","2.15","144"
"4E9M","B","2.15","144"
"4E9O","X","1.42","269"
"4EA9","A","0.90","220"
"4EAE","A","1.32","190"
"4EAE","B","1.32","190"
"4EAI","A","2.29","106"
"4EAK","B","2.50","72"
"4EBG","A","1.20","101"
"4EBG","B","1.20","101"
"4EBJ","A","1.60","272"
"4EBJ","B","1.60","272"
"4EBY","A","1.65","212"
"4EC6","D","2.50","161"
"4EC6","E","2.50","161"
"4EC6","A","2.50","161"
"4EC6","F","2.50","161"
"4EC6","B","2.50","161"
"4EC6","C","2.50","161"
"4ECF","A","1.55","264"
"4ECM","A","2.30","269"
"4ED5","A","2.00","177"
"4ED5","B","2.00","177"
"4EDH","A","1.32","213"
"4EDH","B","1.32","213"
"4EEW","A","1.30","88"
"4EEW","B","1.30","88"
"4EF0","A","1.50","123"
"4EF0","B","1.50","123"
"4EF4","B","2.15","265"
"4EF4","A","2.15","265"
"4EFH","B","2.48","66"
"4EFO","A","1.77","94"
"4EFO","B","1.77","94"
"4EFP","B","1.33","239"
"4EFP","A","1.33","239"
"4EFV","A","2.32","117"
"4EFV","B","2.32","117"
"4EGC","B","1.99","294"
"4EGD","A","1.85","260"
"4EGD","B","1.85","260"
"4EGU","A","0.95","119"
"4EGU","B","0.95","119"
"4EGW","B","2.50","280"
"4EGW","A","2.50","280"
"4EGY","A","2.30","88"
"4EGY","B","2.30","88"
"4EGZ","B","2.30","88"
"4EGZ","A","2.30","88"
"4EH1","A","2.20","243"
"4EH1","B","2.20","243"
"4EHC","A","1.98","296"
"4EHS","B","1.78","155"
"4EHS","A","1.78","155"
"4EHU","A","1.60","276"
"4EHU","B","1.60","276"
"4EIB","B","1.86","109"
"4EIB","A","1.86","109"
"4EIC","A","0.84","93"
"4EIH","A","1.20","116"
"4EIJ","A","2.20","65"
"4EIJ","B","2.20","65"
"4EIU","A","1.90","249"
"4EIV","A","1.37","297"
"4EIV","B","1.37","297"
"4EJO","A","2.10","123"
"4EJO","B","2.10","123"
"4EJQ","E","1.89","154"
"4EJQ","A","1.89","154"
"4EJQ","F","1.89","154"
"4EJQ","B","1.89","154"
"4EJQ","G","1.89","154"
"4EJQ","C","1.89","154"
"4EJQ","H","1.89","154"
"4EJQ","D","1.89","154"
"4EJR","B","2.00","255"
"4EJR","A","2.00","255"
"4EKF","A","0.98","204"
"4EL6","A","1.71","106"
"4ELY","B","1.93","156"
"4ELY","A","1.93","156"
"4EM2","A","2.08","178"
"4EMH","H","2.20","105"
"4EMH","W","2.20","105"
"4EMH","M","2.20","105"
"4EMH","D","2.20","105"
"4EMH","R","2.20","105"
"4EMH","I","2.20","105"
"4EMH","X","2.20","105"
"4EMH","N","2.20","105"
"4EMH","E","2.20","105"
"4EMH","T","2.20","105"
"4EMH","J","2.20","105"
"4EMH","A","2.20","105"
"4EMH","Y","2.20","105"
"4EMH","O","2.20","105"
"4EMH","F","2.20","105"
"4EMH","U","2.20","105"
"4EMH","K","2.20","105"
"4EMH","B","2.20","105"
"4EMH","P","2.20","105"
"4EMH","G","2.20","105"
"4EMH","V","2.20","105"
"4EMH","L","2.20","105"
"4EMH","C","2.20","105"
"4EMH","Q","2.20","105"
"4EMK","C","2.30","113"
"4EMK","A","2.30","94"
"4EMK","B","2.30","75"
"4EMN","D","1.17","81"
"4EMN","A","1.17","81"
"4EMN","B","1.17","81"
"4EMN","C","1.17","81"
"4EMT","A","1.50","188"
"4EMT","B","1.50","188"
"4ENF","A","1.32","170"
"4EO0","A","1.61","115"
"4EO1","A","1.80","70"
"4EO7","A","1.45","144"
"4EOZ","A","2.40","145"
"4EOZ","C","2.40","145"
"4EP4","A","1.28","166"
"4EP4","B","1.28","166"
"4EP8","B","1.55","101"
"4EPZ","A","1.68","162"
"4EQ3","A","2.00","218"
"4EQ8","A","1.39","162"
"4EQA","A","1.60","146"
"4EQA","B","1.60","146"
"4EQA","C","1.60","153"
"4EQA","D","1.60","153"
"4EQQ","A","2.05","107"
"4EQQ","B","2.05","107"
"4ER9","A","1.90","131"
"4ERC","B","1.15","150"
"4ERC","A","1.15","150"
"4ERN","A","1.80","289"
"4ERR","A","1.55","90"
"4ERR","B","1.55","90"
"4ES1","A","1.10","100"
"4ES7","A","2.00","201"
"4ESN","A","2.20","104"
"4ESN","B","2.20","104"
"4ESQ","A","1.70","194"
"4ESR","A","1.53","69"
"4ESR","B","1.53","69"
"4ESY","A","2.01","170"
"4ETR","A","2.25","153"
"4ETR","B","2.25","153"
"4ETX","A","2.00","300"
"4ETY","D","1.90","118"
"4ETY","A","1.90","118"
"4ETY","B","1.90","118"
"4ETY","C","1.90","118"
"4EUK","A","1.95","153"
"4EUN","A","1.60","200"
"4EV1","A","1.95","252"
"4EVE","A","2.10","164"
"4EVF","A","1.90","295"
"4EVM","A","1.51","138"
"4EVU","A","1.45","72"
"4EVU","B","1.45","72"
"4EVX","B","1.70","106"
"4EVX","A","1.70","106"
"4EVY","A","1.77","166"
"4EVY","B","1.77","166"
"4EW5","B","1.87","102"
"4EW5","A","1.87","102"
"4EW7","A","1.67","127"
"4EWE","A","1.56","290"
"4EWF","C","2.00","275"
"4EWF","D","2.00","275"
"4EWF","A","2.00","275"
"4EWF","B","2.00","275"
"4EWI","A","2.28","113"
"4EWI","B","2.28","113"
"4EWL","A","1.85","299"
"4EWL","B","1.85","299"
"4EX6","A","1.25","237"
"4EXO","A","1.90","146"
"4EXR","A","1.85","174"
"4EXT","A","1.90","96"
"4EXT","C","1.90","204"
"4EYC","A","1.90","107"
"4EYC","B","1.90","107"
"4EYT","A","2.50","129"
"4EYT","F","2.50","129"
"4EYT","B","2.50","129"
"4EYT","C","2.50","129"
"4EYT","D","2.50","129"
"4EYT","E","2.50","129"
"4EYY","R","2.40","120"
"4EYZ","A","1.38","246"
"4EYZ","B","1.38","246"
"4EZF","B","1.19","77"
"4EZF","A","1.19","77"
"4F01","A","1.40","241"
"4F01","B","1.40","241"
"4F02","D","2.00","213"
"4F02","A","2.00","213"
"4F03","A","1.80","253"
"4F03","B","1.80","253"
"4F03","C","1.80","253"
"4F03","D","1.80","253"
"4F0H","B","1.96","138"
"4F0Z","B","1.70","170"
"4F14","A","1.20","64"
"4F1H","B","1.66","251"
"4F1H","A","1.66","250"
"4F1J","A","1.73","203"
"4F1J","B","1.73","203"
"4F1R","A","2.20","293"
"4F25","A","1.90","115"
"4F2E","A","1.45","98"
"4F2L","A","1.50","61"
"4F3J","A","1.34","148"
"4F3M","B","1.71","238"
"4F3M","A","1.71","238"
"4F3Q","A","2.15","247"
"4F3S","A","2.14","255"
"4F3V","A","2.00","282"
"4F3V","B","2.00","282"
"4F42","A","2.38","94"
"4F4S","N","1.90","76"
"4F4S","E","1.90","76"
"4F4S","O","1.90","76"
"4F4S","A","1.90","76"
"4F4S","K","1.90","76"
"4F4S","B","1.90","76"
"4F4S","L","1.90","76"
"4F4S","C","1.90","76"
"4F4S","M","1.90","76"
"4F4S","D","1.90","76"
"4F54","A","1.60","197"
"4F55","A","1.85","128"
"4F6M","A","2.40","133"
"4F6T","A","1.60","244"
"4F6U","B","2.10","287"
"4F7G","A","2.05","222"
"4F7G","B","2.05","216"
"4F7H","A","1.90","173"
"4F7U","I","1.90","86"
"4F7U","E","1.90","92"
"4F7U","J","1.90","76"
"4F7U","A","1.90","119"
"4F7U","F","1.90","86"
"4F7U","B","1.90","118"
"4F7U","G","1.90","76"
"4F7U","C","1.90","119"
"4F7U","H","1.90","92"
"4F7U","D","1.90","118"
"4F80","A","1.94","226"
"4F87","C","1.40","72"
"4F87","D","1.40","72"
"4F87","A","1.40","72"
"4F87","B","1.40","72"
"4F8B","D","2.50","165"
"4F8B","E","2.50","165"
"4F8B","A","2.50","165"
"4F8B","B","2.50","165"
"4F8B","C","2.50","165"
"4F8C","A","1.95","275"
"4F8C","C","1.95","275"
"4F8K","A","1.70","109"
"4F8K","B","1.70","109"
"4F8L","A","1.50","145"
"4F8Y","C","1.80","196"
"4F8Y","D","1.80","196"
"4F8Y","A","1.80","196"
"4F8Y","B","1.80","196"
"4F98","A","1.26","69"
"4F9C","B","2.08","144"
"4F9Z","A","2.20","227"
"4F9Z","B","2.20","227"
"4F9Z","C","2.20","227"
"4F9Z","D","2.20","227"
"4F9Z","E","2.20","227"
"4FA8","E","2.20","147"
"4FA8","F","2.20","147"
"4FA8","G","2.20","147"
"4FAK","A","1.70","163"
"4FAS","D","2.10","69"
"4FAS","E","2.10","69"
"4FAS","F","2.10","69"
"4FAY","C","1.56","258"
"4FAY","A","1.56","258"
"4FAY","B","1.56","258"
"4FB7","A","1.30","275"
"4FBH","A","2.30","281"
"4FBN","A","2.40","246"
"4FBR","A","1.60","267"
"4FBW","C","2.20","59"
"4FBW","D","2.20","59"
"4FC3","E","2.26","164"
"4FC8","B","2.50","219"
"4FC8","A","2.50","219"
"4FC9","A","1.80","208"
"4FC9","B","1.80","208"
"4FC9","C","1.80","208"
"4FCH","B","1.30","221"
"4FCH","A","1.30","221"
"4FCJ","A","1.62","142"
"4FCJ","B","1.62","142"
"4FD7","B","1.80","238"
"4FD7","C","1.80","238"
"4FD7","D","1.80","238"
"4FD7","A","1.80","238"
"4FD9","A","1.86","92"
"4FD9","B","1.86","92"
"4FDA","A","2.10","273"
"4FDF","A","2.20","175"
"4FDF","B","2.20","175"
"4FEI","A","2.40","102"
"4FEK","A","2.00","262"
"4FEK","B","2.00","262"
"4FET","A","1.91","222"
"4FET","B","1.91","222"
"4FF5","A","1.86","266"
"4FFE","X","2.25","151"
"4FFE","Y","2.25","151"
"4FFE","Z","2.25","151"
"4FFU","G","1.80","176"
"4FFU","L","1.80","176"
"4FFU","C","1.80","176"
"4FFU","H","1.80","176"
"4FFU","D","1.80","176"
"4FFU","I","1.80","176"
"4FFU","E","1.80","176"
"4FFU","J","1.80","176"
"4FFU","A","1.80","176"
"4FFU","F","1.80","176"
"4FFU","K","1.80","176"
"4FFU","B","1.80","176"
"4FGL","D","1.20","233"
"4FGL","A","1.20","233"
"4FGL","B","1.20","233"
"4FGL","C","1.20","233"
"4FGQ","A","1.64","193"
"4FGQ","B","1.64","193"
"4FHR","A","1.93","187"
"4FHR","B","1.93","216"
"4FHZ","A","2.01","285"
"4FI5","A","2.20","113"
"4FIB","C","2.00","129"
"4FIB","A","2.00","129"
